id|wallet_id|value|created_at|status
wa2679423384-omr-1729602580-SmT8SR|wa2679423384-omr|141.22|2024-10-22 13:09:40|Successful
wa2679423384-omr-1732908893-eQGl43|wa2679423384-omr|141.01|2024-11-29 19:34:53|Successful
wa2679423384-omr-1735527493-4PySqa|wa2679423384-omr|49.6|2024-12-30 02:58:13|Successful
wa2679423384-omr-1735013040-yMRkvq|wa2679423384-omr|58.66|2024-12-24 04:04:00|Successful
wa2679423384-uyu-1729552682-APcG66|wa2679423384-uyu|57.76|2024-10-21 23:18:02|Successful
wa2679423384-uyu-1726431624-uIshr6|wa2679423384-uyu|184.02|2024-09-15 20:20:24|Successful
wa2679423384-uyu-1720526252-1cqcEx|wa2679423384-uyu|22.33|2024-07-09 11:57:32|Successful
wa2679423384-uyu-1726223169-swk7eJ|wa2679423384-uyu|171.59|2024-09-13 10:26:09|Successful
wa2679423384-uyu-1721619294-oktqjj|wa2679423384-uyu|65.68|2024-07-22 03:34:54|Successful
wa2679423384-uyu-1723748479-UK9qr1|wa2679423384-uyu|147.37|2024-08-15 19:01:19|Successful
wa2679423384-uyu-1730016950-fymomu|wa2679423384-uyu|160.29|2024-10-27 08:15:50|Successful
wa2679423384-uyu-1735910938-SlmjLq|wa2679423384-uyu|113.88|2025-01-03 13:28:58|Successful
wa2679423384-uyu-1717667866-qry7Vr|wa2679423384-uyu|64.7|2024-06-06 09:57:46|Successful
wa2679423384-uyu-1718615713-5yKxjn|wa2679423384-uyu|160.64|2024-06-17 09:15:13|Successful
wa9574636940-hrk-1735458989-bfAXzu|wa9574636940-hrk|68.67|2024-12-29 07:56:29|Successful
wa9574636940-hrk-1736196696-AaeU1N|wa9574636940-hrk|98.66|2025-01-06 20:51:36|Successful
wa9574636940-hrk-1735958381-Fpjk6z|wa9574636940-hrk|38.82|2025-01-04 02:39:41|Successful
wa9574636940-hrk-1736399019-LG0Ml9|wa9574636940-hrk|144.31|2025-01-09 05:03:39|Successful
wa9574636940-hrk-1735916350-dWg7XL|wa9574636940-hrk|32.17|2025-01-03 14:59:10|Successful
wa9574636940-hrk-1736148860-Wx0XI0|wa9574636940-hrk|26.93|2025-01-06 07:34:20|Successful
wa9574636940-hrk-1735668803-qkxTYg|wa9574636940-hrk|62.92|2024-12-31 18:13:23|Successful
wa9574636940-hrk-1736281029-UJKWwA|wa9574636940-hrk|38.55|2025-01-07 20:17:09|Successful
wa9574636940-hrk-1735284113-TYSYrq|wa9574636940-hrk|18.55|2024-12-27 07:21:53|Successful
wa9574636940-hrk-1735842591-ymXFaB|wa9574636940-hrk|183.79|2025-01-02 18:29:51|Successful
wa9574636940-hrk-1735345237-sw0z4u|wa9574636940-hrk|129.23|2024-12-28 00:20:37|Successful
wa9574636940-hrk-1735468744-v0xKLU|wa9574636940-hrk|124.81|2024-12-29 10:39:04|Successful
wa9574636940-hrk-1736304709-s3zxvU|wa9574636940-hrk|157.52|2025-01-08 02:51:49|Successful
wa9574636940-hrk-1735429326-V5bNyZ|wa9574636940-hrk|64.3|2024-12-28 23:42:06|Successful
wa9574636940-hrk-1736549560-LyMzRj|wa9574636940-hrk|11.16|2025-01-10 22:52:40|Successful
wa9574636940-hrk-1735425944-JyUllR|wa9574636940-hrk|192.81|2024-12-28 22:45:44|Successful
wa9574636940-hrk-1736331626-9qSMsH|wa9574636940-hrk|29.36|2025-01-08 10:20:26|Successful
wa9574636940-hrk-1736166467-G5Gl3Z|wa9574636940-hrk|122.99|2025-01-06 12:27:47|Successful
wa9574636940-hrk-1735121509-0qrhdy|wa9574636940-hrk|153.45|2024-12-25 10:11:49|Successful
wa9574636940-hrk-1735511118-uWzz2n|wa9574636940-hrk|37.76|2024-12-29 22:25:18|Successful
wa9574636940-hrk-1736557430-nmzi86|wa9574636940-hrk|24.69|2025-01-11 01:03:50|Successful
wa9574636940-hrk-1736687208-7t7Yeh|wa9574636940-hrk|133.89|2025-01-12 13:06:48|Successful
wa9574636940-hrk-1736394269-ClMS41|wa9574636940-hrk|167.37|2025-01-09 03:44:29|Successful
wa7961556092-krw-1711316096-JESpp6|wa7961556092-krw|91.38|2024-03-24 21:34:56|Successful
wa7961556092-krw-1722577566-HYsrcT|wa7961556092-krw|98.72|2024-08-02 05:46:06|Successful
wa7961556092-krw-1728073693-ImMAGh|wa7961556092-krw|76.75|2024-10-04 20:28:13|Successful
wa7961556092-krw-1711727105-a1fEkZ|wa7961556092-krw|67.93|2024-03-29 15:45:05|Successful
wa7961556092-krw-1727486586-pQE18N|wa7961556092-krw|97.4|2024-09-28 01:23:06|Successful
wa7961556092-krw-1707572319-AXpv9T|wa7961556092-krw|79.04|2024-02-10 13:38:39|Successful
wa7961556092-krw-1732285015-8A9BYz|wa7961556092-krw|25.47|2024-11-22 14:16:55|Cancelled
wa7961556092-krw-1718611207-09Nbdj|wa7961556092-krw|144.28|2024-06-17 08:00:07|Successful
wa7961556092-krw-1730512757-6r4j8Q|wa7961556092-krw|7.08|2024-11-02 01:59:17|Successful
wa7961556092-krw-1709935674-kNFg7k|wa7961556092-krw|149.23|2024-03-08 22:07:54|Cancelled
wa7961556092-krw-1706662434-QLEQfK|wa7961556092-krw|191.71|2024-01-31 00:53:54|Successful
wa7961556092-krw-1714667637-ynlRnV|wa7961556092-krw|185.44|2024-05-02 16:33:57|Unsuccessful
wa7961556092-krw-1711291860-b3Vlu2|wa7961556092-krw|71.2|2024-03-24 14:51:00|Cancelled
wa7961556092-krw-1708704093-0egleN|wa7961556092-krw|22.65|2024-02-23 16:01:33|Successful
wa7961556092-krw-1708675409-CVagMD|wa7961556092-krw|66.09|2024-02-23 08:03:29|Successful
wa7961556092-krw-1721350241-sViHgf|wa7961556092-krw|14.91|2024-07-19 00:50:41|Successful
wa7961556092-krw-1718834636-8EaOXe|wa7961556092-krw|83.0|2024-06-19 22:03:56|Successful
wa7961556092-krw-1708310776-1IFsoH|wa7961556092-krw|14.13|2024-02-19 02:46:16|Successful
wa7961556092-krw-1735588729-J7Oick|wa7961556092-krw|143.95|2024-12-30 19:58:49|Successful
wa7961556092-krw-1708492394-AcijGP|wa7961556092-krw|92.64|2024-02-21 05:13:14|Successful
wa7961556092-krw-1736013617-7NmjKO|wa7961556092-krw|65.58|2025-01-04 18:00:17|Successful
wa7961556092-krw-1732891403-bb5aAi|wa7961556092-krw|109.0|2024-11-29 14:43:23|Successful
wa7961556092-krw-1724378835-Tr1Gzr|wa7961556092-krw|117.37|2024-08-23 02:07:15|Successful
wa7961556092-krw-1722311068-s4N3V8|wa7961556092-krw|189.68|2024-07-30 03:44:28|Successful
wa7961556092-krw-1714149892-w1gGAG|wa7961556092-krw|156.9|2024-04-26 16:44:52|Successful
wa7961556092-krw-1724148160-8qw3fu|wa7961556092-krw|179.59|2024-08-20 10:02:40|Successful
wa7961556092-krw-1722476797-zoxaDF|wa7961556092-krw|139.66|2024-08-01 01:46:37|Cancelled
wa7961556092-krw-1706350794-KWx3HV|wa7961556092-krw|122.27|2024-01-27 10:19:54|Cancelled
wa7961556092-krw-1709633998-uNGgtv|wa7961556092-krw|111.01|2024-03-05 10:19:58|Successful
wa7961556092-krw-1727568635-jZMtvE|wa7961556092-krw|161.62|2024-09-29 00:10:35|Successful
wa7961556092-krw-1715687963-P9iaQ2|wa7961556092-krw|154.66|2024-05-14 11:59:23|Successful
wa7961556092-krw-1718960577-XUtsV8|wa7961556092-krw|27.34|2024-06-21 09:02:57|Successful
wa7961556092-krw-1731659342-bfPFA2|wa7961556092-krw|122.4|2024-11-15 08:29:02|Successful
wa7961556092-krw-1719778509-845ivL|wa7961556092-krw|65.68|2024-06-30 20:15:09|Successful
wa7961556092-tnd-1734775685-AqZgWq|wa7961556092-tnd|48.65|2024-12-21 10:08:05|Successful
wa7961556092-tnd-1735764048-xnu8iW|wa7961556092-tnd|137.43|2025-01-01 20:40:48|Successful
wa7961556092-tnd-1735313840-LSaslC|wa7961556092-tnd|168.9|2024-12-27 15:37:20|Successful
wa7961556092-tnd-1735652769-U3GEz2|wa7961556092-tnd|109.26|2024-12-31 13:46:09|Successful
wa7961556092-tnd-1735891235-qD1SGB|wa7961556092-tnd|43.6|2025-01-03 08:00:35|Successful
wa7961556092-tnd-1734638269-hiujNT|wa7961556092-tnd|104.77|2024-12-19 19:57:49|Successful
wa7961556092-tnd-1736600639-cse9Ux|wa7961556092-tnd|129.74|2025-01-11 13:03:59|Successful
wa7961556092-tnd-1736218939-blRZAf|wa7961556092-tnd|68.97|2025-01-07 03:02:19|Successful
wa7961556092-tnd-1734791177-YiiIsM|wa7961556092-tnd|125.27|2024-12-21 14:26:17|Successful
wa7961556092-tnd-1736214591-dwb2Y1|wa7961556092-tnd|164.25|2025-01-07 01:49:51|Successful
wa7961556092-tnd-1736140609-t33KJC|wa7961556092-tnd|165.63|2025-01-06 05:16:49|Successful
wa4482597668-vef-1736185275-u7qPqD|wa4482597668-vef|73.09|2025-01-06 17:41:15|Successful
wa4482597668-vef-1735344087-0gEgq5|wa4482597668-vef|191.68|2024-12-28 00:01:27|Successful
wa4482597668-vef-1736598419-3pw0YU|wa4482597668-vef|59.15|2025-01-11 12:26:59|Successful
wa4482597668-vef-1735806922-kTnQXv|wa4482597668-vef|108.44|2025-01-02 08:35:22|Successful
wa4482597668-vef-1735555442-Mtex0v|wa4482597668-vef|28.3|2024-12-30 10:44:02|Successful
wa4482597668-vef-1734934017-hgsx6p|wa4482597668-vef|126.16|2024-12-23 06:06:57|Successful
wa4482597668-vef-1735755499-wecJsq|wa4482597668-vef|129.43|2025-01-01 18:18:19|Successful
wa4482597668-vef-1734962322-zgjpCq|wa4482597668-vef|175.63|2024-12-23 13:58:42|Successful
wa4482597668-vef-1734925884-0WTMAA|wa4482597668-vef|2.81|2024-12-23 03:51:24|Successful
wa4482597668-vef-1736038837-PArtxh|wa4482597668-vef|2.37|2025-01-05 01:00:37|Successful
wa4482597668-vef-1735272559-k3hxpd|wa4482597668-vef|91.2|2024-12-27 04:09:19|Successful
wa4482597668-vef-1735893700-cd60Cd|wa4482597668-vef|94.5|2025-01-03 08:41:40|Successful
wa4482597668-vef-1736329352-zHJU3s|wa4482597668-vef|153.2|2025-01-08 09:42:32|Successful
wa4482597668-vef-1736525664-zWJpW6|wa4482597668-vef|36.8|2025-01-10 16:14:24|Successful
wa4482597668-vef-1736502582-tAcOiE|wa4482597668-vef|65.06|2025-01-10 09:49:42|Successful
wa4482597668-vef-1735183513-6xkXIz|wa4482597668-vef|96.36|2024-12-26 03:25:13|Successful
wa4482597668-vef-1736694055-j3juhF|wa4482597668-vef|167.69|2025-01-12 15:00:55|Successful
wa4482597668-vef-1735042464-pLTU6a|wa4482597668-vef|39.21|2024-12-24 12:14:24|Successful
wa4482597668-vef-1736181094-pvSACF|wa4482597668-vef|118.9|2025-01-06 16:31:34|Successful
wa4482597668-vef-1735047993-h3Ca49|wa4482597668-vef|99.57|2024-12-24 13:46:33|Successful
wa4482597668-vef-1735565178-QRwZEN|wa4482597668-vef|139.1|2024-12-30 13:26:18|Successful
wa4482597668-vef-1735650839-tboht5|wa4482597668-vef|118.67|2024-12-31 13:13:59|Successful
wa4482597668-vef-1735475554-o38QM0|wa4482597668-vef|11.33|2024-12-29 12:32:34|Successful
wa4482597668-vef-1736692103-aBbmSt|wa4482597668-vef|92.13|2025-01-12 14:28:23|Successful
wa4482597668-vef-1736678835-GSmNhE|wa4482597668-vef|161.77|2025-01-12 10:47:15|Successful
wa4482597668-vef-1736353470-NkMzgv|wa4482597668-vef|168.82|2025-01-08 16:24:30|Successful
wa4482597668-vef-1736155927-gqpRah|wa4482597668-vef|191.64|2025-01-06 09:32:07|Successful
wa4482597668-vef-1735587664-IbxFba|wa4482597668-vef|193.17|2024-12-30 19:41:04|Successful
wa4482597668-vef-1736572515-wZy6Ci|wa4482597668-vef|66.0|2025-01-11 05:15:15|Successful
wa4482597668-vef-1736048550-kK9BO9|wa4482597668-vef|155.31|2025-01-05 03:42:30|Successful
wa4482597668-vef-1736616062-Rj4hgX|wa4482597668-vef|160.7|2025-01-11 17:21:02|Successful
wa4482597668-vef-1735699023-gXYzHI|wa4482597668-vef|79.05|2025-01-01 02:37:03|Successful
wa4482597668-vef-1735593475-Wg7jzb|wa4482597668-vef|60.69|2024-12-30 21:17:55|Successful
wa4482597668-vef-1736526022-O5KfIQ|wa4482597668-vef|66.74|2025-01-10 16:20:22|Successful
wa4482597668-vef-1736023658-McXIp8|wa4482597668-vef|163.44|2025-01-04 20:47:38|Successful
wa4482597668-vef-1735220253-I6DtQd|wa4482597668-vef|79.42|2024-12-26 13:37:33|Unsuccessful
wa4482597668-vef-1736584304-T42Twr|wa4482597668-vef|152.57|2025-01-11 08:31:44|Successful
wa4482597668-vef-1736031786-svkjx6|wa4482597668-vef|134.85|2025-01-04 23:03:06|Successful
wa4482597668-vef-1735379614-0vMABC|wa4482597668-vef|140.01|2024-12-28 09:53:34|Successful
wa4482597668-vef-1736257407-vA8MRV|wa4482597668-vef|122.56|2025-01-07 13:43:27|Successful
wa4482597668-vef-1735910954-RP7xwG|wa4482597668-vef|18.19|2025-01-03 13:29:14|Successful
wa4482597668-vef-1736092209-iZUoUf|wa4482597668-vef|149.53|2025-01-05 15:50:09|Successful
wa4482597668-vef-1736597828-HY712A|wa4482597668-vef|20.36|2025-01-11 12:17:08|Successful
wa4482597668-vef-1735932644-ln3HJv|wa4482597668-vef|12.61|2025-01-03 19:30:44|Successful
wa4482597668-vef-1735018778-eoYyBV|wa4482597668-vef|69.29|2024-12-24 05:39:38|Successful
wa4482597668-vef-1736425828-umIGVi|wa4482597668-vef|55.42|2025-01-09 12:30:28|Successful
wa4482597668-vef-1735095434-h9Zhdn|wa4482597668-vef|127.92|2024-12-25 02:57:14|Cancelled
wa1818524957-scr-1715876637-Mk2mED|wa1818524957-scr|102.57|2024-05-16 16:23:57|Successful
wa1818524957-scr-1729032531-vb8x9k|wa1818524957-scr|3.63|2024-10-15 22:48:51|Successful
wa1818524957-scr-1733197048-AAehv5|wa1818524957-scr|49.98|2024-12-03 03:37:28|Successful
wa1818524957-scr-1711421362-slKqpv|wa1818524957-scr|119.23|2024-03-26 02:49:22|Successful
wa1818524957-scr-1708037164-ahkYi3|wa1818524957-scr|121.08|2024-02-15 22:46:04|Successful
wa1818524957-scr-1713826347-S1Qeua|wa1818524957-scr|55.52|2024-04-22 22:52:27|Successful
wa1818524957-scr-1691287605-5DGezR|wa1818524957-scr|140.5|2023-08-06 02:06:45|Successful
wa1818524957-scr-1687693784-1N751y|wa1818524957-scr|7.37|2023-06-25 11:49:44|Successful
wa1818524957-scr-1729470742-jXzi3y|wa1818524957-scr|171.4|2024-10-21 00:32:22|Successful
wa1818524957-scr-1715005993-3vOqTN|wa1818524957-scr|102.87|2024-05-06 14:33:13|Successful
wa1818524957-scr-1732121847-RaP9ZJ|wa1818524957-scr|107.15|2024-11-20 16:57:27|Successful
wa1818524957-scr-1711308326-mtwBjo|wa1818524957-scr|169.93|2024-03-24 19:25:26|Successful
wa1818524957-scr-1713577829-AyI2ea|wa1818524957-scr|123.51|2024-04-20 01:50:29|Successful
wa1818524957-scr-1693697842-VwOga1|wa1818524957-scr|128.78|2023-09-02 23:37:22|Successful
wa1818524957-scr-1708740213-nCNjXE|wa1818524957-scr|33.43|2024-02-24 02:03:33|Successful
wa1818524957-scr-1714654475-in8Lqr|wa1818524957-scr|185.41|2024-05-02 12:54:35|Cancelled
wa1818524957-scr-1728502867-CDYOO8|wa1818524957-scr|175.05|2024-10-09 19:41:07|Successful
wa1818524957-scr-1713563969-ufemWD|wa1818524957-scr|19.88|2024-04-19 21:59:29|Successful
wa1818524957-scr-1692120555-GKuDzA|wa1818524957-scr|64.57|2023-08-15 17:29:15|Successful
wa1818524957-scr-1693753894-iuVzqo|wa1818524957-scr|51.36|2023-09-03 15:11:34|Cancelled
wa1818524957-scr-1699749900-LCRSs6|wa1818524957-scr|148.58|2023-11-12 00:45:00|Successful
wa1818524957-scr-1729684558-zn7tE5|wa1818524957-scr|131.2|2024-10-23 11:55:58|Successful
wa1818524957-scr-1722739894-cetXMU|wa1818524957-scr|86.35|2024-08-04 02:51:34|Successful
wa1818524957-scr-1721572893-DNkep0|wa1818524957-scr|154.13|2024-07-21 14:41:33|Successful
wa1818524957-scr-1696467044-2GizVB|wa1818524957-scr|16.7|2023-10-05 00:50:44|Successful
wa1818524957-scr-1695416273-IFIrSQ|wa1818524957-scr|185.92|2023-09-22 20:57:53|Successful
wa1818524957-scr-1705559674-Lx2bfH|wa1818524957-scr|34.7|2024-01-18 06:34:34|Successful
wa1818524957-scr-1709034235-m7tGHV|wa1818524957-scr|116.96|2024-02-27 11:43:55|Successful
wa1818524957-scr-1710625277-E5gofk|wa1818524957-scr|101.92|2024-03-16 21:41:17|Successful
wa1818524957-scr-1694403557-1KnSjl|wa1818524957-scr|179.93|2023-09-11 03:39:17|Successful
wa1818524957-scr-1701086841-Bj2hxV|wa1818524957-scr|102.62|2023-11-27 12:07:21|Successful
wa1818524957-scr-1709193124-uu0sZc|wa1818524957-scr|172.95|2024-02-29 07:52:04|Successful
wa1818524957-scr-1697625608-nTRr2q|wa1818524957-scr|131.66|2023-10-18 10:40:08|Successful
wa1818524957-scr-1715597822-lEO8LC|wa1818524957-scr|90.0|2024-05-13 10:57:02|Successful
wa1818524957-scr-1696612271-O6RIdj|wa1818524957-scr|133.45|2023-10-06 17:11:11|Successful
wa1818524957-scr-1697667862-R1bx2y|wa1818524957-scr|141.46|2023-10-18 22:24:22|Successful
wa1818524957-scr-1687581573-sIlpLJ|wa1818524957-scr|65.38|2023-06-24 04:39:33|Successful
wa1818524957-scr-1733169066-BJfu0e|wa1818524957-scr|157.23|2024-12-02 19:51:06|Successful
wa1818524957-scr-1689839781-piQ5am|wa1818524957-scr|112.83|2023-07-20 07:56:21|Successful
wa1818524957-scr-1695128224-buC2qA|wa1818524957-scr|38.0|2023-09-19 12:57:04|Successful
wa1818524957-scr-1719319825-GZFi59|wa1818524957-scr|50.97|2024-06-25 12:50:25|Successful
wa1818524957-scr-1711087916-7VhWEz|wa1818524957-scr|88.9|2024-03-22 06:11:56|Successful
wa1818524957-scr-1716416920-bee9zd|wa1818524957-scr|162.74|2024-05-22 22:28:40|Successful
wa1818524957-scr-1708270710-p7rXhN|wa1818524957-scr|101.21|2024-02-18 15:38:30|Successful
wa1818524957-scr-1712549061-QLUVtq|wa1818524957-scr|165.15|2024-04-08 04:04:21|Successful
wa1818524957-scr-1724698977-hfeQfw|wa1818524957-scr|3.68|2024-08-26 19:02:57|Successful
wa1818524957-scr-1729779348-xyEM44|wa1818524957-scr|121.77|2024-10-24 14:15:48|Successful
wa1818524957-tvd-1719143536-wDVCnH|wa1818524957-tvd|190.99|2024-06-23 11:52:16|Successful
wa1818524957-tvd-1724575179-pUSgdj|wa1818524957-tvd|165.29|2024-08-25 08:39:39|Successful
wa1818524957-tvd-1721454599-nA2qz1|wa1818524957-tvd|184.54|2024-07-20 05:49:59|Successful
wa1818524957-tvd-1709631726-HIIHNQ|wa1818524957-tvd|99.65|2024-03-05 09:42:06|Successful
wa1818524957-tvd-1736146038-LgE8uZ|wa1818524957-tvd|43.51|2025-01-06 06:47:18|Successful
wa1818524957-tvd-1712605944-QQDQhb|wa1818524957-tvd|194.18|2024-04-08 19:52:24|Successful
wa1818524957-tvd-1719622653-sXTorr|wa1818524957-tvd|59.58|2024-06-29 00:57:33|Successful
wa1818524957-tvd-1720295671-0H9xuq|wa1818524957-tvd|184.49|2024-07-06 19:54:31|Successful
wa1818524957-tvd-1721556516-4twVrO|wa1818524957-tvd|97.46|2024-07-21 10:08:36|Cancelled
wa1818524957-tvd-1730010034-5imW70|wa1818524957-tvd|193.24|2024-10-27 06:20:34|Successful
wa1818524957-tvd-1735680238-RuBCjw|wa1818524957-tvd|140.82|2024-12-31 21:23:58|Successful
wa1818524957-tvd-1734081348-t061Cn|wa1818524957-tvd|135.22|2024-12-13 09:15:48|Successful
wa1818524957-tvd-1731046752-wePb0U|wa1818524957-tvd|41.26|2024-11-08 06:19:12|Successful
wa1818524957-tvd-1711773704-z2QXUx|wa1818524957-tvd|148.65|2024-03-30 04:41:44|Successful
wa1818524957-tvd-1736315370-D9zBVl|wa1818524957-tvd|178.65|2025-01-08 05:49:30|Successful
wa1818524957-tvd-1713249194-bZ5GTi|wa1818524957-tvd|136.41|2024-04-16 06:33:14|Successful
wa1818524957-tvd-1715799060-KwBVsx|wa1818524957-tvd|169.64|2024-05-15 18:51:00|Successful
wa1818524957-tvd-1721534280-XxGaof|wa1818524957-tvd|114.66|2024-07-21 03:58:00|Successful
wa1818524957-tvd-1726217211-w8qI6J|wa1818524957-tvd|165.67|2024-09-13 08:46:51|Successful
wa1818524957-tvd-1708888024-uzsK7m|wa1818524957-tvd|26.98|2024-02-25 19:07:04|Successful
wa1818524957-tvd-1709433476-LsxgQR|wa1818524957-tvd|81.37|2024-03-03 02:37:56|Successful
wa1818524957-tvd-1730176978-kyLRdo|wa1818524957-tvd|100.96|2024-10-29 04:42:58|Successful
wa1818524957-tvd-1731348021-nNpyC0|wa1818524957-tvd|6.77|2024-11-11 18:00:21|Successful
wa1818524957-tvd-1724982892-ezPyJy|wa1818524957-tvd|17.6|2024-08-30 01:54:52|Successful
wa1818524957-tvd-1712138880-gxA406|wa1818524957-tvd|34.14|2024-04-03 10:08:00|Successful
wa1818524957-tvd-1733694426-dC8oY2|wa1818524957-tvd|187.75|2024-12-08 21:47:06|Successful
wa1818524957-tvd-1708936158-6iSC0D|wa1818524957-tvd|120.28|2024-02-26 08:29:18|Successful
wa1818524957-tvd-1715300409-TdKGyS|wa1818524957-tvd|13.89|2024-05-10 00:20:09|Successful
wa1818524957-tvd-1714323047-SaL16m|wa1818524957-tvd|156.97|2024-04-28 16:50:47|Successful
wa1818524957-tvd-1731271999-P0x16Q|wa1818524957-tvd|40.55|2024-11-10 20:53:19|Successful
wa1818524957-tvd-1735038247-BJzjv7|wa1818524957-tvd|67.35|2024-12-24 11:04:07|Successful
wa1818524957-tvd-1725432001-RGmbfz|wa1818524957-tvd|165.77|2024-09-04 06:40:01|Successful
wa1818524957-tvd-1731486852-s7sTgj|wa1818524957-tvd|192.76|2024-11-13 08:34:12|Successful
wa1818524957-tvd-1713725580-vmDgWD|wa1818524957-tvd|124.86|2024-04-21 18:53:00|Successful
wa1818524957-tvd-1710543031-ZGpjex|wa1818524957-tvd|8.4|2024-03-15 22:50:31|Successful
wa1818524957-tvd-1724637976-HSXDGM|wa1818524957-tvd|108.72|2024-08-26 02:06:16|Successful
wa1818524957-tvd-1719325440-GseJJo|wa1818524957-tvd|166.94|2024-06-25 14:24:00|Successful
wa1818524957-tvd-1716985833-LPCjpN|wa1818524957-tvd|128.93|2024-05-29 12:30:33|Successful
wa1818524957-tvd-1718704040-1sX5hC|wa1818524957-tvd|141.15|2024-06-18 09:47:20|Successful
wa1818524957-tvd-1716157130-u62e87|wa1818524957-tvd|76.85|2024-05-19 22:18:50|Successful
wa1818524957-tvd-1735896848-FU4qku|wa1818524957-tvd|19.02|2025-01-03 09:34:08|Successful
wa1818524957-tvd-1736383573-LHLNS2|wa1818524957-tvd|69.22|2025-01-09 00:46:13|Unsuccessful
wa1818524957-tvd-1717727792-N6HsC8|wa1818524957-tvd|62.47|2024-06-07 02:36:32|Successful
wa3319128572-krw-1720592771-gRg375|wa3319128572-krw|10.05|2024-07-10 06:26:11|Successful
wa3319128572-krw-1700228924-0ymTPL|wa3319128572-krw|20.56|2023-11-17 13:48:44|Successful
wa3319128572-krw-1718009052-whxr0V|wa3319128572-krw|196.46|2024-06-10 08:44:12|Successful
wa3319128572-krw-1708161583-pFw5p4|wa3319128572-krw|95.7|2024-02-17 09:19:43|Successful
wa3319128572-krw-1707842787-jB1yGY|wa3319128572-krw|17.69|2024-02-13 16:46:27|Cancelled
wa3319128572-krw-1730962197-vgMqov|wa3319128572-krw|191.24|2024-11-07 06:49:57|Successful
wa3319128572-krw-1704478928-AOnf32|wa3319128572-krw|65.58|2024-01-05 18:22:08|Successful
wa3319128572-krw-1704390444-scLShR|wa3319128572-krw|44.25|2024-01-04 17:47:24|Successful
wa3319128572-krw-1703116345-FBa2sB|wa3319128572-krw|89.62|2023-12-20 23:52:25|Successful
wa3319128572-krw-1716581795-kNddkG|wa3319128572-krw|178.8|2024-05-24 20:16:35|Successful
wa3319128572-krw-1708516293-m8sdMv|wa3319128572-krw|192.84|2024-02-21 11:51:33|Cancelled
wa3319128572-krw-1701050055-bLqF61|wa3319128572-krw|23.02|2023-11-27 01:54:15|Successful
wa3319128572-krw-1724192471-p1pOCk|wa3319128572-krw|100.81|2024-08-20 22:21:11|Successful
wa3319128572-krw-1708275805-KreCnr|wa3319128572-krw|49.54|2024-02-18 17:03:25|Successful
wa3319128572-krw-1705250184-0j6d9U|wa3319128572-krw|31.44|2024-01-14 16:36:24|Successful
wa3319128572-krw-1718330341-T0OvAg|wa3319128572-krw|147.25|2024-06-14 01:59:01|Successful
wa3319128572-krw-1712167149-UOmd4i|wa3319128572-krw|10.5|2024-04-03 17:59:09|Successful
wa3319128572-krw-1711403647-pqTJyI|wa3319128572-krw|137.72|2024-03-25 21:54:07|Successful
wa3319128572-krw-1719804208-7Gh96E|wa3319128572-krw|97.14|2024-07-01 03:23:28|Successful
wa3319128572-krw-1736018308-cakTbh|wa3319128572-krw|170.84|2025-01-04 19:18:28|Successful
wa3319128572-krw-1720840933-ietkR5|wa3319128572-krw|25.07|2024-07-13 03:22:13|Successful
wa3319128572-krw-1730495088-owX6Av|wa3319128572-krw|94.58|2024-11-01 21:04:48|Successful
wa3319128572-krw-1714807771-zoCN6d|wa3319128572-krw|140.94|2024-05-04 07:29:31|Successful
wa3319128572-krw-1729755385-WGs2z0|wa3319128572-krw|177.81|2024-10-24 07:36:25|Successful
wa3319128572-krw-1730115638-3wOxMj|wa3319128572-krw|138.42|2024-10-28 11:40:38|Successful
wa3319128572-krw-1726264093-GLurvr|wa3319128572-krw|197.81|2024-09-13 21:48:13|Successful
wa3319128572-krw-1703548551-f0ew49|wa3319128572-krw|67.5|2023-12-25 23:55:51|Successful
wa3319128572-krw-1714384069-mFUP6y|wa3319128572-krw|36.75|2024-04-29 09:47:49|Successful
wa3319128572-krw-1728180413-4SiFXk|wa3319128572-krw|77.12|2024-10-06 02:06:53|Successful
wa3319128572-krw-1733955280-n2TmII|wa3319128572-krw|177.52|2024-12-11 22:14:40|Successful
wa3319128572-krw-1717190982-chjGpF|wa3319128572-krw|132.54|2024-05-31 21:29:42|Successful
wa3319128572-krw-1711111279-ccQZYF|wa3319128572-krw|85.62|2024-03-22 12:41:19|Successful
wa3319128572-krw-1729289999-aaqqRc|wa3319128572-krw|99.66|2024-10-18 22:19:59|Successful
wa3319128572-krw-1720515448-OUW3xG|wa3319128572-krw|102.32|2024-07-09 08:57:28|Successful
wa3319128572-krw-1723878114-DnQ4lJ|wa3319128572-krw|89.92|2024-08-17 07:01:54|Successful
wa3319128572-krw-1718368612-vQB58u|wa3319128572-krw|90.61|2024-06-14 12:36:52|Successful
wa3319128572-krw-1716805128-VDkTKb|wa3319128572-krw|99.91|2024-05-27 10:18:48|Successful
wa3319128572-krw-1699318517-uo50EG|wa3319128572-krw|144.41|2023-11-07 00:55:17|Successful
wa3319128572-krw-1713083191-J8aNDX|wa3319128572-krw|175.16|2024-04-14 08:26:31|Successful
wa3319128572-krw-1728271609-0xPaBI|wa3319128572-krw|136.19|2024-10-07 03:26:49|Successful
wa3319128572-krw-1703504507-AtYh2d|wa3319128572-krw|45.19|2023-12-25 11:41:47|Successful
wa3319128572-krw-1706434819-oYUJ86|wa3319128572-krw|168.67|2024-01-28 09:40:19|Successful
